'2013/12/03 13:42:11.216189',0,0,0,0,0,0,11,0.00,0.00,128,15,16,0,16,0,0,-15,0,-7.50,0.00,1,4096,0,4095,52.00,216,4.10,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.226314',0,0,0,0,0,0,11,0.00,0.00,128,15,16,0,16,0,0,-15,0,-7.50,0.00,1,4096,0,4095,52.00,216,4.10,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.236422',0,0,0,0,0,0,11,0.00,0.00,128,15,16,0,16,0,0,-15,0,-7.50,0.00,1,4096,0,4095,52.00,216,4.10,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.246526',0,0,0,0,0,0,11,0.00,0.00,128,15,16,0,16,0,0,-15,0,-7.50,0.00,1,4096,0,4095,52.00,216,4.10,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.256629',0,0,0,0,0,0,11,0.00,0.00,128,15,16,0,16,0,0,-15,0,-7.50,0.00,1,4096,0,4095,52.00,216,4.10,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.266728',0,0,0,0,0,0,11,0.00,0.00,128,15,16,0,16,0,0,-15,0,-7.50,0.00,1,4096,0,4095,52.00,216,4.10,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.276830',0,0,0,0,0,0,11,0.00,0.00,128,15,16,0,16,0,0,-15,0,-7.50,0.00,1,4096,0,4095,52.00,216,4.10,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.286930',0,0,0,0,0,0,11,0.00,0.00,128,15,16,0,16,0,0,-15,0,-7.50,0.00,1,4096,0,4095,52.00,216,4.10,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.297035',0,0,0,0,0,0,11,0.00,0.00,128,15,16,0,16,0,0,-15,0,-7.50,0.00,1,4096,0,4095,52.00,216,4.10,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.307145',0,0,0,0,0,0,11,0.00,0.00,128,15,16,0,16,0,0,-15,0,-7.50,0.00,1,4096,0,4095,52.00,216,4.10,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.317279',0,0,0,0,0,0,56,0.00,0.00,128,15,16,0,16,0,0,13,0,-7.50,0.00,1,4096,0,4095,52.00,216,4.60,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.327435',0,0,0,0,0,0,56,0.00,0.00,128,15,16,0,16,0,0,13,0,-7.50,0.00,1,4096,0,4095,52.00,216,4.60,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.337549',0,0,0,0,0,0,56,0.00,0.00,128,15,16,0,16,0,0,13,0,-7.50,0.00,1,4096,0,4095,52.00,216,4.60,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.347661',0,0,0,0,0,0,56,0.00,0.00,128,15,16,0,16,0,0,13,0,-7.50,0.00,1,4096,0,4095,52.00,216,4.60,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.357810',0,0,0,0,0,0,56,0.00,0.00,128,15,16,0,16,0,0,13,0,-7.50,0.00,1,4096,0,4095,52.00,216,4.60,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.367919',0,0,0,0,0,0,56,0.00,0.00,128,15,16,0,16,0,0,13,0,-7.50,0.00,1,4096,0,4095,52.00,216,4.60,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.378030',0,0,0,0,0,0,56,0.00,0.00,128,15,16,0,16,0,0,13,0,-7.50,0.00,1,4096,0,4095,52.00,216,4.60,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.388142',0,0,0,0,0,0,56,0.00,0.00,128,15,16,0,16,0,0,13,0,-7.50,0.00,1,4096,0,4095,52.00,216,4.60,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
